subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
12;3;15;pas_2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.02;-1;1;5;0.001;4
12;3;16;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.156;1;1;0;0.004;5
12;4;1;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.021;1;-1;6;0.0005;4
12;4;2;pas_2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.0205;-1;-1;6;0.0005;5
12;4;3;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.156;1;1;0;0.004;5
12;4;4;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.156;1;1;0;0.004;5
12;4;5;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.156;1;1;0;0.004;5
12;4;6;pas_2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.02;-1;1;7;0.0005;5
12;4;7;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.156;1;1;0;0.004;5
12;4;8;pas_2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.0205;1;-1;8;0.0005;4
12;4;9;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.156;1;1;0;0.004;5
12;4;10;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.156;1;1;0;0.004;5
12;4;11;pas_2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.02;-1;1;9;0.0005;5
12;4;12;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.156;1;1;0;0.004;5
12;4;13;pas_2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.0205;1;-1;10;0.0005;5
12;4;14;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.02;-1;1;11;0.0005;5
12;4;15;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.156;1;1;0;0.004;5
12;4;16;pas_2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.0205;1;-1;12;0.0005;5
12;5;1;pas_2;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.02;-1;1;13;0.0005;4
12;5;2;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.156;1;1;0;0.004;5
12;5;3;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.156;1;1;0;0.004;5
12;5;4;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.156;1;1;0;0.004;5
12;5;5;pas_2;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.0205;1;-1;14;0.0005;4
12;5;6;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.156;1;1;0;0.004;5
12;5;7;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.02;-1;1;15;0.0005;5
12;5;8;pas_2;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.0205;1;-1;16;0.0005;4
12;5;9;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.156;1;1;0;0.004;5
12;5;10;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.156;1;1;0;0.004;5
12;5;11;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.02;-1;1;17;0.0005;5
12;5;12;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.156;1;1;0;0.004;5
12;5;13;pas_2;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.0205;1;-1;18;0.0005;4
12;5;14;pas_2;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.02;-1;1;19;0.0005;5
12;5;15;pas_2;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.0205;1;-1;20;0.0005;4
12;5;16;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.156;1;1;0;0.004;5
