subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
8;4;1;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.129;-1;-1;3;0.001;4
8;4;2;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.176;-1;-1;1;0.004;5
8;4;3;pas_5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.176;-1;-1;1;0.004;6
8;4;4;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.172;-1;-1;1;0.004;6
8;4;5;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.168;-1;-1;1;0.004;6
8;4;6;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.128;-1;-1;3;0.001;5
8;4;7;pas_2;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.127;-1;-1;3;0.001;5
8;4;8;pas_2;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.126;-1;-1;3;0.001;5
8;4;9;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.164;-1;1;2;0.001;2
8;4;10;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.125;-1;1;4;0.001;2
8;4;11;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.126;1;1;4;0.001;2
8;4;12;pas_5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.165;1;1;2;0.001;5
8;4;13;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.165;1;-1;3;0.001;6
8;4;14;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.164;-1;-1;3;0.001;5
8;4;15;pas_2;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.127;1;-1;5;0.001;4
8;4;16;pas_2;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.126;-1;-1;5;0.001;5
8;5;1;pas_2;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.125;-1;-1;5;0.001;5
8;5;2;pas_2;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.124;-1;-1;5;0.001;3
8;5;3;pas_5;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.164;-1;1;4;0.001;4
8;5;4;pas_5;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.165;1;1;4;0.001;5
8;5;5;pas_2;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.124;-1;1;6;0.0005;2
8;5;6;pas_5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.165;1;1;4;0.001;5
8;5;7;pas_2;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.1245;1;-1;7;0.0005;5
8;5;8;pas_5;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.165;1;-1;5;0.001;6
8;5;9;pas_2;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.124;-1;-1;7;0.0005;6
8;5;10;pas_2;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.1235;-1;-1;7;0.0005;3
8;5;11;pas_5;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.164;-1;-1;5;0.001;5
8;5;12;pas_5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.164;-1;1;6;0.0005;3
8;5;13;pas_2;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.1235;-1;-1;7;0.0005;5
8;5;14;pas_5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.1645;1;1;6;0.0005;5
8;5;15;pas_5;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.1645;1;1;6;0.0005;2
8;5;16;pas_2;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.123;-1;1;8;0.0005;2
