subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
9;1;15;pas_2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.082;-1;1;4;0.001;2
9;1;16;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.129;1;-1;3;0.001;6
9;2;1;pas_2;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.083;1;-1;5;0.001;4
9;2;2;pas_5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.128;-1;-1;3;0.001;6
9;2;3;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.082;-1;-1;5;0.001;3
9;2;4;pas_5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.127;-1;1;4;0.001;4
9;2;5;pas_2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.082;-1;1;6;0.0005;2
9;2;6;pas_2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.0825;1;1;6;0.0005;2
9;2;7;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.128;1;-1;5;0.001;6
9;2;8;pas_5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.127;-1;-1;5;0.001;6
9;2;9;pas_5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.126;-1;1;6;0.0005;4
9;2;10;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.1265;1;-1;7;0.0005;6
9;2;11;pas_2;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.083;1;1;6;0.0005;3
9;2;12;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.083;1;1;6;0.0005;3
9;2;13;pas_5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.126;-1;-1;7;0.0005;6
9;2;14;pas_5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.1255;-1;-1;7;0.0005;6
9;2;15;pas_2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.083;1;1;6;0.0005;3
9;2;16;pas_2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.083;1;1;6;0.0005;3
9;3;1;pas_5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.125;-1;-1;7;0.0005;6
9;3;2;pas_2;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.083;1;-1;7;0.0005;5
9;3;3;pas_5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.1245;-1;-1;7;0.0005;6
9;3;4;pas_5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.124;-1;-1;7;0.0005;6
9;3;5;pas_2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.0825;-1;-1;7;0.0005;5
9;3;6;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.082;-1;-1;7;0.0005;4
9;3;7;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.1235;-1;-1;7;0.0005;6
9;3;8;pas_2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.0815;-1;-1;7;0.0005;5
9;3;9;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.081;-1;-1;7;0.0005;5
9;3;10;pas_5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.123;-1;-1;7;0.0005;6
9;3;11;pas_2;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.0805;-1;-1;7;0.0005;6
9;3;12;pas_5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.1225;-1;-1;7;0.0005;6
9;3;13;pas_2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.08;-1;-1;7;0.0005;5
9;3;14;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.122;-1;-1;7;0.0005;5
9;3;15;pas_5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.122;-1;1;8;0.0005;3
9;3;16;pas_2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.0795;-1;-1;7;0.0005;5
9;4;1;pas_2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.079;-1;-1;7;0.0005;5
9;4;2;pas_5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.1225;1;1;8;0.0005;5
9;4;3;pas_5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.1225;1;-1;9;0.0005;6
9;4;4;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.122;-1;-1;9;0.0005;5
9;4;5;pas_2;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.0785;-1;-1;7;0.0005;5
9;4;6;pas_2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.078;-1;-1;7;0.0005;4
9;4;7;pas_5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.122;-1;-1;9;0.0005;6
9;4;8;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.0775;-1;-1;7;0.0005;3
9;4;9;pas_2;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.0775;-1;-1;7;0.0005;3
9;4;10;pas_5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.1215;-1;-1;9;0.0005;5
9;4;11;pas_2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.0775;-1;-1;7;0.0005;5
9;4;12;pas_5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Alcohol 3.jpg;0.1215;-1;-1;9;0.0005;6
9;4;13;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.121;-1;-1;9;0.0005;6
9;4;14;pas_2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.077;-1;-1;7;0.0005;5
9;4;15;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.0765;-1;-1;7;0.0005;4
9;4;16;pas_5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.1205;-1;-1;9;0.0005;5
9;5;1;pas_2;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.076;-1;-1;7;0.0005;4
9;5;2;pas_2;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.0755;-1;-1;7;0.0005;3
9;5;3;pas_5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.1205;-1;1;10;0.0005;3
9;5;4;pas_5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Rocks 3.jpg;0.121;1;-1;11;0.0005;6
9;5;5;pas_2;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.0755;-1;-1;7;0.0005;3
9;5;6;pas_2;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.0755;-1;-1;7;0.0005;4
9;5;7;pas_5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.1205;-1;-1;11;0.0005;5
9;5;8;pas_5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.1205;-1;-1;11;0.0005;5
9;5;9;pas_5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.1205;-1;-1;11;0.0005;6
9;5;10;pas_2;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.075;-1;-1;7;0.0005;3
9;5;11;pas_2;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.075;-1;-1;7;0.0005;3
9;5;12;pas_2;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.075;-1;-1;7;0.0005;3
9;5;13;pas_5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.12;-1;-1;11;0.0005;6
9;5;14;pas_2;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.075;-1;-1;7;0.0005;4
9;5;15;pas_5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.1195;-1;-1;11;0.0005;6
9;5;16;pas_5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.119;-1;-1;11;0.0005;6
