sid,tid,tix,bid,bix,study_task,current_task,prime_identity,prime_part_of_speech,prime_valence,target_identity,target_part_of_speech,target_valence,target_onset,response,response_time,error,response_window_start,response_window_end
2,16,8,2,2,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,adjective,0.7522,0,0.41,0.54
2,17,1,3,3,part_of_speech_classification,part_of_speech_classification,WJJW,,,einfall,noun,positive,0.7804,adjective,0.7047,1,0.39,0.52
2,18,2,3,3,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,gütig,adjective,positive,0.7804,noun,0.4689,1,0.39,0.52
2,19,3,3,3,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,noun,0.5635,1,0.39,0.52
2,20,4,3,3,part_of_speech_classification,part_of_speech_classification,XVVX,,,gierig,adjective,negative,0.7804,adjective,0.5151,0,0.39,0.52
2,21,5,3,3,part_of_speech_classification,part_of_speech_classification,MQQM,,,gift,noun,negative,0.7804,adjective,0.4054,1,0.39,0.52
2,22,6,3,3,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,ehrlich,adjective,positive,0.7804,adjective,0.3924,0,0.39,0.52
2,23,7,3,3,part_of_speech_classification,part_of_speech_classification,WJJW,,,glück,noun,positive,0.7804,adjective,0.5337,1,0.39,0.52
2,24,8,3,3,part_of_speech_classification,part_of_speech_classification,MQQM,,,entführung,noun,negative,0.7808,noun,0.6635,0,0.39,0.52
2,25,1,4,4,part_of_speech_classification,part_of_speech_classification,MQQM,,,entführung,noun,negative,0.7804,noun,1.0804,0,0.34,0.47
2,26,2,4,4,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,gütig,adjective,positive,0.7804,adjective,0.3587,0,0.34,0.47
2,27,3,4,4,part_of_speech_classification,part_of_speech_classification,MQQM,,,gift,noun,negative,0.7804,adjective,0.3894,1,0.34,0.47
2,28,4,4,4,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,noun,0.5032,1,0.34,0.47
2,29,5,4,4,part_of_speech_classification,part_of_speech_classification,XVVX,,,gierig,adjective,negative,0.7804,adjective,0.4943,0,0.34,0.47
2,30,6,4,4,part_of_speech_classification,part_of_speech_classification,WJJW,,,einfall,noun,positive,0.7804,noun,0.5272,0,0.34,0.47
2,31,7,4,4,part_of_speech_classification,part_of_speech_classification,WJJW,,,glück,noun,positive,0.7804,adjective,0.4957,1,0.34,0.47
2,32,8,4,4,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,ehrlich,adjective,positive,0.7804,adjective,0.5097,0,0.34,0.47
2,33,1,5,5,part_of_speech_classification,part_of_speech_classification,MQQM,,,entführung,noun,negative,0.7804,adjective,0.618,1,0.34,0.47
2,34,2,5,5,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,ehrlich,adjective,positive,0.7804,adjective,0.4753,0,0.34,0.47
2,35,3,5,5,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,adjective,0.4349,0,0.34,0.47
2,36,4,5,5,part_of_speech_classification,part_of_speech_classification,MQQM,,,gift,noun,negative,0.7804,adjective,0.6501,1,0.34,0.47
2,37,5,5,5,part_of_speech_classification,part_of_speech_classification,WJJW,,,einfall,noun,positive,0.7804,noun,0.5305,0,0.34,0.47
2,38,6,5,5,part_of_speech_classification,part_of_speech_classification,XVVX,,,gierig,adjective,negative,0.7804,adjective,0.5528,0,0.34,0.47
2,39,7,5,5,part_of_speech_classification,part_of_speech_classification,WJJW,,,glück,noun,positive,0.7804,adjective,0.5182,1,0.34,0.47
2,40,8,5,5,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,gütig,adjective,positive,0.7804,adjective,0.5668,0,0.34,0.47
2,41,1,6,1,part_of_speech_classification,part_of_speech_classification,WJJW,,,einfall,noun,positive,0.7804,noun,0.4547,0,0.34,0.47
2,42,2,6,1,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,adjective,0.6486,0,0.34,0.47
2,43,3,6,1,part_of_speech_classification,part_of_speech_classification,WJJW,,,ehrlich,adjective,positive,0.7804,adjective,0.3775,0,0.34,0.47
2,44,4,6,1,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,glück,noun,positive,0.7804,adjective,0.3952,1,0.34,0.47
2,45,5,6,1,part_of_speech_classification,part_of_speech_classification,MQQM,,,entführung,noun,negative,0.7804,noun,0.536,0,0.34,0.47
2,46,6,6,1,part_of_speech_classification,part_of_speech_classification,MQQM,,,gierig,adjective,negative,0.7804,adjective,0.385,0,0.34,0.47
2,47,7,6,1,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,gütig,adjective,positive,0.7804,adjective,0.5236,0,0.34,0.47
2,48,8,6,1,part_of_speech_classification,part_of_speech_classification,XVVX,,,gift,noun,negative,0.7804,noun,0.4425,0,0.34,0.47
2,49,1,7,2,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,adjective,0.4525,0,0.34,0.47
2,50,2,7,2,part_of_speech_classification,part_of_speech_classification,MQQM,,,gierig,adjective,negative,0.7804,adjective,0.4024,0,0.34,0.47
2,51,3,7,2,part_of_speech_classification,part_of_speech_classification,WJJW,,,ehrlich,adjective,positive,0.7804,adjective,0.4282,0,0.34,0.47
2,52,4,7,2,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,gütig,adjective,positive,0.7804,adjective,0.4172,0,0.34,0.47
2,53,5,7,2,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,einfall,noun,positive,0.7804,noun,0.4287,0,0.34,0.47
2,54,6,7,2,part_of_speech_classification,part_of_speech_classification,MQQM,,,entführung,noun,negative,0.7804,adjective,0.5252,1,0.34,0.47
2,55,7,7,2,part_of_speech_classification,part_of_speech_classification,WJJW,,,glück,noun,positive,0.7804,adjective,0.3874,1,0.34,0.47
2,56,8,7,2,part_of_speech_classification,part_of_speech_classification,XVVX,,,gift,noun,negative,0.7804,adjective,0.4882,1,0.34,0.47
2,56,8,7,2,part_of_speech_classification,part_of_speech_classification,XVVX,,,gift,noun,negative,0.7804,noun,0.5203,0,0.34,0.47
2,57,1,8,3,part_of_speech_classification,part_of_speech_classification,WJJW,,,gütig,adjective,positive,0.7804,adjective,0.4546,0,0.34,0.47
2,58,2,8,3,part_of_speech_classification,part_of_speech_classification,WJJW,,,einfall,noun,positive,0.7804,noun,0.5476,0,0.34,0.47
2,59,3,8,3,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,glück,noun,positive,0.7804,adjective,0.4919,1,0.34,0.47
2,60,4,8,3,part_of_speech_classification,part_of_speech_classification,MQQM,,,gierig,adjective,negative,0.7804,adjective,0.5461,0,0.34,0.47
2,61,5,8,3,part_of_speech_classification,part_of_speech_classification,MQQM,,,entführung,noun,negative,0.7804,noun,0.3102,0,0.34,0.47
2,62,6,8,3,part_of_speech_classification,part_of_speech_classification,XVVX,,,gift,noun,negative,0.7804,noun,0.445,0,0.34,0.47
2,63,7,8,3,part_of_speech_classification,part_of_speech_classification,ZYYZ,,,ehrlich,adjective,positive,0.7804,noun,0.3624,1,0.34,0.47
2,64,8,8,3,part_of_speech_classification,part_of_speech_classification,XVVX,,,eitel,adjective,negative,0.7804,adjective,0.4376,0,0.34,0.47
2,65,1,9,1,part_of_speech_classification,valence_classification,XVVX,,,ehrlich,adjective,positive,0.7804,negative,0.9155,1,0.34,0.47
2,66,2,9,1,part_of_speech_classification,valence_classification,MQQM,,,glück,noun,positive,0.7804,positive,0.4666,0,0.34,0.47
2,67,3,9,1,part_of_speech_classification,valence_classification,WJJW,,,gift,noun,negative,0.7804,negative,0.4351,0,0.34,0.47
2,68,4,9,1,part_of_speech_classification,valence_classification,ZYYZ,,,gierig,adjective,negative,0.7804,positive,0.3189,1,0.34,0.47
2,69,5,9,1,part_of_speech_classification,valence_classification,XVVX,,,eitel,adjective,negative,0.7804,positive,0.4885,1,0.34,0.47
2,70,6,9,1,part_of_speech_classification,valence_classification,WJJW,,,einfall,noun,positive,0.7804,positive,0.9793,0,0.34,0.47
2,71,7,9,1,part_of_speech_classification,valence_classification,MQQM,,,entführung,noun,negative,0.7804,negative,0.435,0,0.34,0.47
2,72,8,9,1,part_of_speech_classification,valence_classification,ZYYZ,,,gütig,adjective,positive,0.7879,positive,0.5601,0,0.34,0.47
2,73,1,10,2,part_of_speech_classification,valence_classification,XVVX,,,eitel,adjective,negative,0.7804,negative,0.4024,0,0.34,0.47
2,74,2,10,2,part_of_speech_classification,valence_classification,WJJW,,,entführung,noun,negative,0.7804,positive,0.3986,1,0.34,0.47
2,75,3,10,2,part_of_speech_classification,valence_classification,MQQM,,,gift,noun,negative,0.7804,negative,0.4167,0,0.34,0.47
2,76,4,10,2,part_of_speech_classification,valence_classification,MQQM,,,glück,noun,positive,0.7804,positive,0.4828,0,0.34,0.47
2,77,5,10,2,part_of_speech_classification,valence_classification,XVVX,,,gütig,adjective,positive,0.7804,negative,0.3964,1,0.34,0.47
2,78,6,10,2,part_of_speech_classification,valence_classification,WJJW,,,einfall,noun,positive,0.7804,positive,0.4161,0,0.34,0.47
2,79,7,10,2,part_of_speech_classification,valence_classification,ZYYZ,,,ehrlich,adjective,positive,0.7804,positive,0.377,0,0.34,0.47
2,80,8,10,2,part_of_speech_classification,valence_classification,ZYYZ,,,gierig,adjective,negative,0.7805,positive,0.4197,1,0.34,0.47
2,81,1,11,3,part_of_speech_classification,valence_classification,WJJW,,,glück,noun,positive,0.7804,negative,0.4395,1,0.34,0.47
2,82,2,11,3,part_of_speech_classification,valence_classification,WJJW,,,entführung,noun,negative,0.7804,negative,0.5416,0,0.34,0.47
2,83,3,11,3,part_of_speech_classification,valence_classification,ZYYZ,,,ehrlich,adjective,positive,0.7804,positive,0.484,0,0.34,0.47
2,84,4,11,3,part_of_speech_classification,valence_classification,MQQM,,,einfall,noun,positive,0.7804,positive,0.446,0,0.34,0.47
2,85,5,11,3,part_of_speech_classification,valence_classification,ZYYZ,,,gierig,adjective,negative,0.7804,positive,0.3676,1,0.34,0.47
2,86,6,11,3,part_of_speech_classification,valence_classification,XVVX,,,eitel,adjective,negative,0.7804,positive,0.4565,1,0.34,0.47
2,87,7,11,3,part_of_speech_classification,valence_classification,MQQM,,,gift,noun,negative,0.7804,negative,0.408,0,0.34,0.47
2,88,8,11,3,part_of_speech_classification,valence_classification,XVVX,,,gütig,adjective,positive,0.7804,negative,0.4146,1,0.34,0.47
2,93,1,13,1,part_of_speech_classification,prime_discrimination,ZYYZ,,,lustig,adjective,positive,0.8304,,,,0.34,0.47
2,94,2,13,1,part_of_speech_classification,prime_discrimination,XVVX,,,spaß,noun,positive,0.8304,,,,0.34,0.47
2,95,3,13,1,part_of_speech_classification,prime_discrimination,MQQM,,,einfall,noun,positive,0.8304,,,,0.34,0.47
2,96,4,13,1,part_of_speech_classification,prime_discrimination,WJJW,,,ehrlich,adjective,positive,0.8304,,,,0.34,0.47
2,97,5,13,1,part_of_speech_classification,prime_discrimination,ZYYZ,,,liebe,noun,positive,0.8305,,,,0.34,0.47
2,98,6,13,1,part_of_speech_classification,prime_discrimination,WJJW,,,schön,adjective,positive,0.8305,,,,0.34,0.47
2,99,7,13,1,part_of_speech_classification,prime_discrimination,MQQM,,,gütig,adjective,positive,0.8304,,,,0.34,0.47
2,100,8,13,1,part_of_speech_classification,prime_discrimination,XVVX,,,glück,noun,positive,0.8304,,,,0.34,0.47
2,101,1,14,2,part_of_speech_classification,prime_discrimination,ZYYZ,,,gütig,adjective,positive,0.8304,,,,0.34,0.47
2,102,2,14,2,part_of_speech_classification,prime_discrimination,WJJW,,,glück,noun,positive,0.8304,,,,0.34,0.47
2,103,3,14,2,part_of_speech_classification,prime_discrimination,XVVX,,,schön,adjective,positive,0.8304,,,,0.34,0.47
2,104,4,14,2,part_of_speech_classification,prime_discrimination,MQQM,,,liebe,noun,positive,0.8304,,,,0.34,0.47
2,105,5,14,2,part_of_speech_classification,prime_discrimination,XVVX,,,ehrlich,adjective,positive,0.8304,,,,0.34,0.47
2,106,6,14,2,part_of_speech_classification,prime_discrimination,ZYYZ,,,lustig,adjective,positive,0.8304,,,,0.34,0.47
2,107,7,14,2,part_of_speech_classification,prime_discrimination,MQQM,,,einfall,noun,positive,0.8304,,,,0.34,0.47
2,108,8,14,2,part_of_speech_classification,prime_discrimination,WJJW,,,spaß,noun,positive,0.8304,,,,0.34,0.47
2,109,1,15,3,part_of_speech_classification,prime_discrimination,XVVX,,,liebe,noun,positive,0.8305,,,,0.34,0.47
2,110,2,15,3,part_of_speech_classification,prime_discrimination,MQQM,,,spaß,noun,positive,0.8304,,,,0.34,0.47
2,111,3,15,3,part_of_speech_classification,prime_discrimination,WJJW,,,lustig,adjective,positive,0.8304,,,,0.34,0.47
2,112,4,15,3,part_of_speech_classification,prime_discrimination,ZYYZ,,,gütig,adjective,positive,0.8304,,,,0.34,0.47
2,113,5,15,3,part_of_speech_classification,prime_discrimination,MQQM,,,schön,adjective,positive,0.8304,,,,0.34,0.47
2,114,6,15,3,part_of_speech_classification,prime_discrimination,XVVX,,,glück,noun,positive,0.8304,,,,0.34,0.47
2,115,7,15,3,part_of_speech_classification,prime_discrimination,ZYYZ,,,ehrlich,adjective,positive,0.8305,,,,0.34,0.47
2,116,8,15,3,part_of_speech_classification,prime_discrimination,WJJW,,,einfall,noun,positive,0.8304,,,,0.34,0.47
