Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,128.01061380002648,,,,,,,,,,128.00166489975527,128.49274259991944,,,1,1.969945500139147,,,,,,,,,,,,,,,,,,,,,128.49275289988145,134.49370939983055,Schere,flauschig,"['Schere', 'flauschig']",test_adj,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig']",1,1.969945500139147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,134.5032430998981,,,,,,,,,,134.4942926997319,134.9853078997694,,,1,2.700419900007546,,,,,,,,,,,,,,,,,,,,,134.98531869985163,140.98975239973515,Geige,hässlich,"['Geige', 'hässlich']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich']",1,2.700419900007546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,140.99921069992706,,,,,,,,,,140.99026989983395,141.4813691000454,,,1,2.5652172998525202,,,,,,,,,,,,,,,,,,,,,141.4813788998872,147.48334439983591,Uhr,lustig,"['Uhr', 'lustig']",test_adj,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig']",1,2.5652172998525202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,147.49284699978307,,,,,,,,,,147.48385869991034,147.9749386999756,,,1,3.5837849001400173,,,,,,,,,,,,,,,,,,,,,147.97494899993762,153.97722940007225,Rucksack,lang,"['Rucksack', 'lang']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang']",1,3.5837849001400173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,153.98669900000095,,,,,,,,,,153.97774829994887,154.46883649984375,,,2,2.586567800026387,,,,,,,,,,,,,,,,,,,,,154.4688471998088,160.47799099981785,Buch,matt,"['Buch', 'matt']",test_adj,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt']",2,2.586567800026387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,160.48743089986965,,,,,,,,,,160.47849870007485,160.9694721000269,,,3,5.741231800056994,,,,,,,,,,,,,,,,,,,,,160.96948239998892,166.97034379979596,Hut,kalt,"['Hut', 'kalt']",test_adj,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt']",3,5.741231800056994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,166.97981349984184,,,,,,,,,,166.97086749970913,167.46190709993243,,,2,4.472579399589449,,,,,,,,,,,,,,,,,,,,,167.46191769978032,173.4693831000477,Eimer,schlicht,"['Eimer', 'schlicht']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht']",2,4.472579399589449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,173.4788388996385,,,,,,,,,,173.46990429982543,173.960735199973,,,2,2.35038059996441,,,,,,,,,,,,,,,,,,,,,173.9607456997037,179.96149470005184,Stift,kaputt,"['Stift', 'kaputt']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht', 'kaputt']",2,2.35038059996441,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,179.97097750008106,,,,,,,,,,179.96201130002737,180.45296599995345,,,2,4.057864199858159,,,,,,,,,,,,,,,,,,,,,180.45297569967806,186.4631202998571,Trommel,klobig,"['Trommel', 'klobig']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht', 'kaputt', 'klobig']",2,4.057864199858159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,186.472584199626,,,,,,,,,,186.46363399969414,186.95448819966987,,,2,1.7557800002396107,,,,,,,,,,,,,,,,,,,,,186.95449939975515,192.95885589998215,Kette,verspielt,"['Kette', 'verspielt']",test_adj,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht', 'kaputt', 'klobig', 'verspielt']",2,1.7557800002396107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,192.96830509975553,,,,,,,,,,192.95938629982993,193.45044970000163,,,3,1.932298599742353,,,,,,,,,,,,,,,,,,,,,193.45045930007473,199.4599774000235,Kerze,elegant,"['Kerze', 'elegant']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht', 'kaputt', 'klobig', 'verspielt', 'elegant']",3,1.932298599742353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,199.46942529967055,,,,,,,,,,199.4604905997403,199.9514806997031,,,1,1.6881671999581158,,,,,,,,,,,,,,,,,,,,,199.9514909996651,205.95349260000512,Ring,kurz,"['Ring', 'kurz']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht', 'kaputt', 'klobig', 'verspielt', 'elegant', 'kurz']",1,1.6881671999581158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,205.96287549985573,,,,,,,,,,205.95402979990467,206.4450546996668,,,2,1.8419838999398053,,,,,,,,,,,,,,,,,,,,,206.44506479986012,212.44957399973646,Lampe,sauber,"['Lampe', 'sauber']",restudy,3,"['Telefon', 'Blume', 'Löffel', 'Schlüssel', 'Vase', 'Flasche', 'Schere', 'Geige', 'Uhr', 'Rucksack', 'Buch', 'Hut', 'Eimer', 'Stift', 'Trommel', 'Kette', 'Kerze', 'Ring', 'Lampe', 'Socke', 'Tasche', 'Tasse', 'Jacke', 'Fahrrad', 'Kamera', 'Würfel', 'Bürste', 'Hammer', 'Brille', 'Kiste']","['hübsch', 'hohl', 'flach', 'biegsam', 'robust', 'praktisch', 'flauschig', 'hässlich', 'lustig', 'lang', 'matt', 'kalt', 'schlicht', 'kaputt', 'klobig', 'verspielt', 'elegant', 'kurz', 'sauber']",2,1.8419838999398053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-01-09_12h44.37.534,watkins1,2023.2.3,99.72098103160155,79,2024-01-09 12h44.43.383767 +0000,
