Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,145.85668929992244,,,,,,,,,,,,145.84774379990995,146.33876700000837,,,2,3.174971600063145,,,,,,,,,,,,,,,,,,,,,146.3387772999704,152.34798420011066,Ring,hohl,"['Ring', 'hohl']",restudy,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl']",2,3.174971600063145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,152.35756130004302,,,,,,,,,,,,152.34851050004363,152.83959729992785,,,1,4.672942599980161,,,,,,,,,,,,,,,,,,,,,152.8396076001227,158.84296409995295,Buch,kratzig,"['Buch', 'kratzig']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig']",1,4.672942599980161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,158.85239439993165,,,,,,,,,,,,158.84349630004726,159.3347223000601,,,1,5.514200599864125,,,,,,,,,,,,,,,,,,,,,159.33473300002515,165.3373521999456,Hut,nass,"['Hut', 'nass']",restudy,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass']",1,5.514200599864125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,165.3468643000815,,,,,,,,,,,,165.33787630009465,165.82889109989628,,,3,5.596286699874327,,,,,,,,,,,,,,,,,,,,,165.8289012000896,171.83025550004095,Kerze,sauber,"['Kerze', 'sauber']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber']",3,5.596286699874327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,171.839703500038,,,,,,,,,,,,171.8307781999465,172.3218104999978,,,1,3.8950425998773426,,,,,,,,,,,,,,,,,,,,,172.32182079995982,178.3311397000216,Trommel,lang,"['Trommel', 'lang']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang']",1,3.8950425998773426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,178.34055970003828,,,,,,,,,,,,178.33166210004129,178.82270459993742,,,2,4.114982699975371,,,,,,,,,,,,,,,,,,,,,178.82271540001966,184.83142339996994,Blume,zart,"['Blume', 'zart']",restudy,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart']",2,4.114982699975371,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,184.84090379998088,,,,,,,,,,,,184.83194760000333,185.32294810004532,,,3,2.924652799963951,,,,,,,,,,,,,,,,,,,,,185.32295840000734,191.33216389990412,Fahrrad,nachhaltig,"['Fahrrad', 'nachhaltig']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart', 'nachhaltig']",3,2.924652799963951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,191.34159859991632,,,,,,,,,,,,191.33269859990105,191.8237749999389,,,1,4.321713399840519,,,,,,,,,,,,,,,,,,,,,191.82378549990244,197.83074810006656,Socke,breit,"['Socke', 'breit']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart', 'nachhaltig', 'breit']",1,4.321713399840519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,197.8402130000759,,,,,,,,,,,,197.83128889999352,198.32228929991834,,,3,4.319068200187758,,,,,,,,,,,,,,,,,,,,,198.32229909999296,204.3261239998974,Hammer,niedlich,"['Hammer', 'niedlich']",restudy,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart', 'nachhaltig', 'breit', 'niedlich']",3,4.319068200187758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,204.33564790012315,,,,,,,,,,,,204.3266628999263,204.81764489994384,,,2,3.0240462999790907,,,,,,,,,,,,,,,,,,,,,204.81765539990738,210.81944180000573,Brille,kurz,"['Brille', 'kurz']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart', 'nachhaltig', 'breit', 'niedlich', 'kurz']",2,3.0240462999790907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,210.8289624999743,,,,,,,,,,,,210.8199513000436,211.31103110010736,,,1,3.35431810002774,,,,,,,,,,,,,,,,,,,,,211.31104100006633,217.32046529999934,Kette,flauschig,"['Kette', 'flauschig']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart', 'nachhaltig', 'breit', 'niedlich', 'kurz', 'flauschig']",1,3.35431810002774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,217.32992239994928,,,,,,,,,,,,217.32098449999467,217.81206899997778,,,3,3.396615399979055,,,,,,,,,,,,,,,,,,,,,217.81207940005697,223.82132319989614,Vase,gestreift,"['Vase', 'gestreift']",test_sub,2,"['Schere', 'Rucksack', 'Jacke', 'Uhr', 'Flasche', 'Stift', 'Ring', 'Buch', 'Hut', 'Kerze', 'Trommel', 'Blume', 'Fahrrad', 'Socke', 'Hammer', 'Brille', 'Kette', 'Vase', 'Kamera', 'Schlüssel', 'Tasse', 'Würfel', 'Bürste', 'Eimer', 'Löffel', 'Lampe', 'Tasche', 'Kiste', 'Geige', 'Telefon']","['bunt', 'hässlich', 'neu', 'hübsch', 'schlicht', 'glatt', 'hohl', 'kratzig', 'nass', 'sauber', 'lang', 'zart', 'nachhaltig', 'breit', 'niedlich', 'kurz', 'flauschig', 'gestreift']",3,3.396615399979055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2023-11-27_09h18.42.637,watkins1,2023.2.3,99.69413828310383,13,2023-11-27 09h18.53.852235 +0000,
