phase,subject_nr,dv_order,context,block,trial,cond_order,repetition,valence,conditioning,stim1,stim2,identification,identification_resp,identification_time
trials,437,expect_first,c1,1,60,1,2,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,1,61,1,2,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,62,1,NA,NA,NA,5870.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,1,63,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,64,1,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,65,1,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,437,expect_first,c1,1,66,1,2,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,67,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,68,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,1,69,1,3,neutral,extinction,14.png,empty.png,1,nothing,5523
trials,437,expect_first,c1,1,70,1,1,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,71,1,1,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,1,72,1,2,neutral,extinction,10.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,73,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,1,74,1,3,neutral,acquisition,4.png,7090.JPG,0,NA,NA
trials,437,expect_first,c1,1,75,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,76,1,2,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,77,1,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,437,expect_first,c1,1,78,1,2,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,1,79,1,3,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,80,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,81,1,2,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,82,1,NA,NA,NA,5250.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,1,83,1,2,positive,extinction,26.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,84,1,3,negative,extinction,20.png,empty.png,1,nothing,5707
trials,437,expect_first,c1,1,85,1,NA,NA,NA,empty.png,5870.JPG,0,NA,NA
trials,437,expect_first,c1,1,86,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,87,1,3,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,1,88,1,3,positive,acquisition,8.png,1600.JPG,0,NA,NA
trials,437,expect_first,c1,1,89,1,3,neutral,extinction,21.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,90,1,3,positive,extinction,26.png,empty.png,1,nothing,7251
trials,437,expect_first,c1,1,91,1,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,92,1,NA,NA,NA,empty.png,9280.JPG,0,NA,NA
trials,437,expect_first,c1,1,93,1,NA,NA,NA,22.png,6.png,0,NA,NA
trials,437,expect_first,c1,1,94,1,3,positive,acquisition,17.png,1604.JPG,1,animal,6139
trials,437,expect_first,c1,1,95,1,NA,NA,NA,16.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,96,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,97,1,NA,NA,NA,empty.png,9280.JPG,0,NA,NA
trials,437,expect_first,c1,1,98,1,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,437,expect_first,c1,1,99,1,3,negative,acquisition,18.png,9265.JPG,1,human,4548
trials,437,expect_first,c1,1,100,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,101,1,3,neutral,extinction,10.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,102,1,3,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,103,1,3,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,104,1,NA,NA,NA,5970.JPG,5780.JPG,0,NA,NA
trials,437,expect_first,c1,1,105,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,106,1,3,neutral,acquisition,23.png,7705.JPG,1,object,3171
trials,437,expect_first,c1,1,107,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,1,108,1,3,neutral,acquisition,5.png,7002.JPG,0,NA,NA
trials,437,expect_first,c1,2,1,1,NA,NA,NA,empty.png,13.png,0,NA,NA
trials,437,expect_first,c1,2,2,1,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,3,1,NA,NA,NA,empty.png,5250.JPG,0,NA,NA
trials,437,expect_first,c1,2,4,1,NA,NA,NA,5970.JPG,5780.JPG,0,NA,NA
trials,437,expect_first,c1,2,5,1,4,neutral,acquisition,5.png,7002.JPG,0,NA,NA
trials,437,expect_first,c1,2,6,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,2,7,1,4,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,8,1,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,437,expect_first,c1,2,9,1,4,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,2,10,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,11,1,4,neutral,extinction,21.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,12,1,NA,NA,NA,empty.png,16.png,0,NA,NA
trials,437,expect_first,c1,2,13,1,4,negative,acquisition,9.png,9432.JPG,0,NA,NA
trials,437,expect_first,c1,2,14,1,4,neutral,acquisition,23.png,7705.JPG,0,NA,NA
trials,437,expect_first,c1,2,15,1,5,neutral,acquisition,5.png,7002.JPG,0,NA,NA
trials,437,expect_first,c1,2,16,1,4,positive,acquisition,8.png,1600.JPG,0,NA,NA
trials,437,expect_first,c1,2,17,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,18,1,4,neutral,extinction,10.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,19,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,2,20,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,21,1,NA,NA,NA,empty.png,5870.JPG,0,NA,NA
trials,437,expect_first,c1,2,22,1,NA,NA,NA,25.png,15.png,0,NA,NA
trials,437,expect_first,c1,2,23,1,5,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,24,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,25,1,4,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,2,26,1,4,negative,acquisition,18.png,9265.JPG,0,NA,NA
trials,437,expect_first,c1,2,27,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,28,1,NA,NA,NA,27.png,2.png,0,NA,NA
trials,437,expect_first,c1,2,29,1,6,neutral,acquisition,5.png,7002.JPG,0,NA,NA
trials,437,expect_first,c1,2,30,1,4,positive,acquisition,1.png,1721.JPG,0,NA,NA
trials,437,expect_first,c1,2,31,1,NA,NA,NA,27.png,2.png,0,NA,NA
trials,437,expect_first,c1,2,32,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,33,1,5,positive,acquisition,1.png,1721.JPG,0,NA,NA
trials,437,expect_first,c1,2,34,1,4,neutral,extinction,14.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,35,1,5,neutral,extinction,10.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,36,1,NA,NA,NA,22.png,6.png,0,NA,NA
trials,437,expect_first,c1,2,37,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,38,1,6,positive,acquisition,1.png,1721.JPG,0,NA,NA
trials,437,expect_first,c1,2,39,1,NA,NA,NA,16.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,40,1,NA,NA,NA,25.png,15.png,0,NA,NA
trials,437,expect_first,c1,2,41,1,4,positive,extinction,26.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,42,1,5,neutral,extinction,14.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,43,1,5,neutral,extinction,21.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,44,1,5,negative,acquisition,18.png,9265.JPG,0,NA,NA
trials,437,expect_first,c1,2,45,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,46,1,NA,NA,NA,25.png,15.png,0,NA,NA
trials,437,expect_first,c1,2,47,1,5,neutral,acquisition,23.png,7705.JPG,0,NA,NA
trials,437,expect_first,c1,2,48,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,49,1,NA,NA,NA,16.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,50,1,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,437,expect_first,c1,2,51,1,6,negative,acquisition,18.png,9265.JPG,0,NA,NA
trials,437,expect_first,c1,2,52,1,4,positive,extinction,11.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,53,1,4,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,54,1,5,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,2,55,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,56,1,4,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,57,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,58,1,5,positive,extinction,26.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,59,1,NA,NA,NA,5870.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,2,60,1,NA,NA,NA,5970.JPG,5780.JPG,0,NA,NA
trials,437,expect_first,c1,2,61,1,NA,NA,NA,empty.png,9280.JPG,0,NA,NA
trials,437,expect_first,c1,2,62,1,5,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,63,1,4,neutral,acquisition,4.png,7090.JPG,0,NA,NA
trials,437,expect_first,c1,2,64,1,5,negative,acquisition,9.png,9432.JPG,0,NA,NA
trials,437,expect_first,c1,2,65,1,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,66,1,6,positive,extinction,26.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,67,1,5,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,68,1,5,positive,acquisition,8.png,1600.JPG,0,NA,NA
trials,437,expect_first,c1,2,69,1,5,positive,extinction,11.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,70,1,6,negative,extinction,24.png,empty.png,1,nothing,2941
trials,437,expect_first,c1,2,71,1,6,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,2,72,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,73,1,6,neutral,acquisition,23.png,7705.JPG,0,NA,NA
trials,437,expect_first,c1,2,74,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,75,1,NA,NA,NA,9280.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,2,76,1,6,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,77,1,NA,NA,NA,5870.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,2,78,1,5,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,2,79,1,6,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,80,1,NA,NA,NA,empty.png,5250.JPG,0,NA,NA
trials,437,expect_first,c1,2,81,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,82,1,4,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,83,1,NA,NA,NA,22.png,6.png,0,NA,NA
trials,437,expect_first,c1,2,84,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,85,1,5,neutral,acquisition,4.png,7090.JPG,0,NA,NA
trials,437,expect_first,c1,2,86,1,NA,NA,NA,empty.png,5250.JPG,0,NA,NA
trials,437,expect_first,c1,2,87,1,NA,NA,NA,27.png,2.png,0,NA,NA
trials,437,expect_first,c1,2,88,1,6,neutral,extinction,10.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,89,1,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,437,expect_first,c1,2,90,1,6,positive,acquisition,8.png,1600.JPG,1,animal,2670
trials,437,expect_first,c1,2,91,1,6,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,2,92,1,NA,NA,NA,22.png,6.png,0,NA,NA
trials,437,expect_first,c1,2,93,1,6,neutral,extinction,21.png,empty.png,1,nothing,2585
trials,437,expect_first,c1,2,94,1,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,437,expect_first,c1,2,95,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,2,96,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,97,1,NA,NA,NA,5970.JPG,5780.JPG,0,NA,NA
trials,437,expect_first,c1,2,98,1,6,negative,acquisition,9.png,9432.JPG,1,human,2400
trials,437,expect_first,c1,2,99,1,NA,NA,NA,empty.png,9280.JPG,0,NA,NA
trials,437,expect_first,c1,2,100,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,101,1,6,neutral,extinction,14.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,102,1,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,437,expect_first,c1,2,103,1,6,neutral,acquisition,4.png,7090.JPG,1,object,2085
trials,437,expect_first,c1,2,104,1,5,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,105,1,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,437,expect_first,c1,2,106,1,6,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,107,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,2,108,1,6,positive,extinction,11.png,empty.png,1,nothing,2583
trials,437,expect_first,c1,3,1,1,NA,NA,NA,16.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,2,1,7,neutral,extinction,21.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,3,1,7,neutral,acquisition,4.png,7090.JPG,0,NA,NA
trials,437,expect_first,c1,3,4,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,5,1,8,neutral,acquisition,4.png,7090.JPG,0,NA,NA
trials,437,expect_first,c1,3,6,1,7,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,3,7,1,7,neutral,acquisition,5.png,7002.JPG,0,NA,NA
trials,437,expect_first,c1,3,8,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,9,1,7,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,10,1,7,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,11,1,8,negative,acquisition,12.png,9331.JPG,0,NA,NA
trials,437,expect_first,c1,3,12,1,7,neutral,extinction,14.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,13,1,NA,NA,NA,27.png,2.png,0,NA,NA
trials,437,expect_first,c1,3,14,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,3,15,1,7,positive,acquisition,1.png,1721.JPG,0,NA,NA
trials,437,expect_first,c1,3,16,1,NA,NA,NA,13.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,17,1,7,positive,acquisition,8.png,1600.JPG,0,NA,NA
trials,437,expect_first,c1,3,18,1,7,negative,acquisition,18.png,9265.JPG,0,NA,NA
trials,437,expect_first,c1,3,19,1,7,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,20,1,NA,NA,NA,empty.png,19.png,0,NA,NA
trials,437,expect_first,c1,3,21,1,8,positive,acquisition,1.png,1721.JPG,0,NA,NA
trials,437,expect_first,c1,3,22,1,8,negative,extinction,7.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,23,1,7,positive,extinction,11.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,24,1,8,negative,acquisition,18.png,9265.JPG,0,NA,NA
trials,437,expect_first,c1,3,25,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,26,1,7,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,27,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,28,1,7,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,3,29,1,8,positive,extinction,3.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,30,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,31,1,NA,NA,NA,empty.png,13.png,0,NA,NA
trials,437,expect_first,c1,3,32,1,NA,NA,NA,9280.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,3,33,1,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,437,expect_first,c1,3,34,1,8,neutral,extinction,14.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,35,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,3,36,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,37,1,NA,NA,NA,empty.png,5870.JPG,0,NA,NA
trials,437,expect_first,c1,3,38,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,39,1,8,neutral,acquisition,5.png,7002.JPG,0,NA,NA
trials,437,expect_first,c1,3,40,1,NA,NA,NA,5970.JPG,5780.JPG,0,NA,NA
trials,437,expect_first,c1,3,41,1,NA,NA,NA,empty.png,5870.JPG,0,NA,NA
trials,437,expect_first,c1,3,42,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,43,1,7,negative,acquisition,9.png,9432.JPG,0,NA,NA
trials,437,expect_first,c1,3,44,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,45,1,9,positive,acquisition,1.png,1721.JPG,1,animal,2969
trials,437,expect_first,c1,3,46,1,8,neutral,extinction,21.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,47,1,NA,NA,NA,empty.png,5250.JPG,0,NA,NA
trials,437,expect_first,c1,3,48,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,49,1,9,neutral,extinction,21.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,50,1,NA,NA,NA,empty.png,16.png,0,NA,NA
trials,437,expect_first,c1,3,51,1,7,neutral,extinction,10.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,52,1,9,neutral,extinction,14.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,53,1,7,positive,extinction,26.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,54,1,NA,NA,NA,25.png,15.png,0,NA,NA
trials,437,expect_first,c1,3,55,1,NA,NA,NA,5660.JPG,9000.JPG,0,NA,NA
trials,437,expect_first,c1,3,56,1,NA,NA,NA,empty.png,16.png,0,NA,NA
trials,437,expect_first,c1,3,57,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,58,1,NA,NA,NA,5250.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,3,59,1,8,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,60,1,8,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,61,1,9,negative,acquisition,18.png,9265.JPG,0,NA,NA
trials,437,expect_first,c1,3,62,1,8,positive,acquisition,17.png,1604.JPG,0,NA,NA
trials,437,expect_first,c1,3,63,1,NA,NA,NA,5970.JPG,5780.JPG,0,NA,NA
trials,437,expect_first,c1,3,64,1,8,positive,extinction,11.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,65,1,NA,NA,NA,empty.png,13.png,0,NA,NA
trials,437,expect_first,c1,3,66,1,8,negative,acquisition,9.png,9432.JPG,0,NA,NA
trials,437,expect_first,c1,3,67,1,NA,NA,NA,5870.JPG,empty.png,0,NA,NA
trials,437,expect_first,c1,3,68,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,69,1,9,negative,extinction,20.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,70,1,NA,NA,NA,5611.JPG,5720.JPG,0,NA,NA
trials,437,expect_first,c1,3,71,1,9,negative,acquisition,12.png,9331.JPG,1,human,2929
trials,437,expect_first,c1,3,72,1,NA,NA,NA,22.png,6.png,0,NA,NA
trials,437,expect_first,c1,3,73,1,8,positive,acquisition,8.png,1600.JPG,0,NA,NA
trials,437,expect_first,c1,3,74,1,7,neutral,acquisition,23.png,7705.JPG,0,NA,NA
trials,437,expect_first,c1,3,75,1,9,positive,acquisition,8.png,1600.JPG,0,NA,NA
trials,437,expect_first,c1,3,76,1,NA,NA,NA,19.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,77,1,NA,NA,NA,empty.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,78,1,9,negative,extinction,24.png,empty.png,0,NA,NA
trials,437,expect_first,c1,3,79,1,9,neutral,acquisition,4.png,7090.JPG,0,NA,NA
trials,437,expect_first,c1,3,80,1,NA,NA,NA,25.png,15.png,0,NA,NA
trials,437,expect_first,c1,3,81,1,8,positive,extinction,26.png,empty.png,0,NA,NA
