subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals; stepsize; pas_rating
10;5;1;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.101;-1;-1;7;0.0005;3
10;5;2;pas_5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.133;-1;1;4;0.001;1
10;5;3;pas_5;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Storage 1.jpg;0.134;1;1;4;0.001;5
10;5;4;pas_3;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Neutral face 4.jpg;0.101;-1;-1;7;0.0005;3
10;5;5;pas_5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.134;1;-1;5;0.001;6
10;5;6;pas_3;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.101;-1;-1;7;0.0005;3
10;5;7;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.101;-1;-1;7;0.0005;3
10;5;8;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.133;-1;-1;5;0.001;6
10;5;9;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.132;-1;-1;5;0.001;6
10;5;10;pas_5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Soccer 1.jpg;0.131;-1;-1;5;0.001;6
10;5;11;pas_3;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.101;-1;-1;7;0.0005;3
10;5;12;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.13;-1;1;6;0.0005;2
10;5;13;pas_3;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.101;-1;1;8;0.0005;2
10;5;14;pas_3;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.1015;1;1;8;0.0005;3
10;5;15;pas_3;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.1015;1;1;8;0.0005;3
10;5;16;pas_5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.1305;1;-1;7;0.0005;6
10;6;1;pas_5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Yarn 2.jpg;0.13;-1;-1;7;0.0005;6
10;6;2;pas_3;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.1015;1;-1;9;0.0005;4
10;6;3;pas_5;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.1295;-1;-1;7;0.0005;6
10;6;4;pas_3;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.101;-1;-1;9;0.0005;5
10;6;5;pas_5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bored
