sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
97,1,29,probabilistic,sequence concealed,random first,6,6,0.5108,0.8,0
97,1,30,probabilistic,sequence concealed,random first,5,5,0.4749,0.8,0
97,1,31,probabilistic,sequence concealed,random first,3,3,0.5737,0.8,0
97,1,32,probabilistic,sequence concealed,random first,2,2,0.4911,0.8,0
97,1,33,probabilistic,sequence concealed,random first,5,6,1.0572,0.8,1
97,1,34,probabilistic,sequence concealed,random first,2,2,0.68,0.8,0
97,1,35,probabilistic,sequence concealed,random first,4,4,0.5729,0.8,0
97,1,36,probabilistic,sequence concealed,random first,2,2,0.4231,0.8,0
97,1,37,probabilistic,sequence concealed,random first,4,4,0.3437,0.8,0
97,1,38,probabilistic,sequence concealed,random first,2,2,0.2646,0.8,0
97,1,39,probabilistic,sequence concealed,random first,1,1,0.7895,0.8,0
97,1,40,probabilistic,sequence concealed,random first,6,6,0.4603,0.8,0
97,1,41,probabilistic,sequence concealed,random first,2,2,0.4512,0.8,0
97,1,42,probabilistic,sequence concealed,random first,4,4,0.552,0.8,0
97,1,43,probabilistic,sequence concealed,random first,5,6,0.3917,0.8,1
97,1,44,probabilistic,sequence concealed,random first,3,3,0.8175,0.8,0
97,1,45,probabilistic,sequence concealed,random first,2,2,0.6847,0.8,0
97,1,46,probabilistic,sequence concealed,random first,1,1,0.423,0.8,0
97,1,47,probabilistic,sequence concealed,random first,6,6,0.3718,0.8,0
97,1,48,probabilistic,sequence concealed,random first,2,2,0.5206,0.8,0
97,1,49,probabilistic,sequence concealed,random first,4,4,0.4525,0.7,0
97,1,50,probabilistic,sequence concealed,random first,1,1,0.8193,0.7,0
97,1,51,probabilistic,sequence concealed,random first,6,6,0.3856,0.7,0
97,1,52,probabilistic,sequence concealed,random first,5,5,0.4202,0.7,0
97,1,53,probabilistic,sequence concealed,random first,2,2,0.4879,0.7,0
97,1,54,probabilistic,sequence concealed,random first,4,4,0.4797,0.7,0
97,1,55,probabilistic,sequence concealed,random first,1,1,0.4908,0.7,0
97,1,56,probabilistic,sequence concealed,random first,5,5,0.4903,0.7,0
97,1,57,probabilistic,sequence concealed,random first,3,3,0.4919,0.7,0
97,1,58,probabilistic,sequence concealed,random first,2,2,0.5684,0.7,0
97,1,59,probabilistic,sequence concealed,random first,4,4,0.4509,0.7,0
97,1,60,probabilistic,sequence concealed,random first,3,3,0.5632,0.7,0
97,1,61,probabilistic,sequence concealed,random first,5,4,0.3851,0.7,1
97,1,62,probabilistic,sequence concealed,random first,6,6,0.4037,0.7,0
97,1,63,probabilistic,sequence concealed,random first,5,5,0.5134,0.7,0
97,1,64,probabilistic,sequence concealed,random first,3,3,0.6415,0.7,0
97,1,65,probabilistic,sequence concealed,random first,2,1,0.4829,0.7,1
97,1,66,probabilistic,sequence concealed,random first,3,3,0.6745,0.7,0
97,1,67,probabilistic,sequence concealed,random first,2,2,0.7085,0.7,0
97,1,68,probabilistic,sequence concealed,random first,4,4,0.8615,0.7,0
97,1,69,probabilistic,sequence concealed,random first,1,1,0.4265,0.7,0
97,1,70,probabilistic,sequence concealed,random first,6,6,0.3551,0.7,0
97,1,71,probabilistic,sequence concealed,random first,3,3,0.5749,0.7,0
97,1,72,probabilistic,sequence concealed,random first,2,2,0.4663,0.7,0
97,1,73,probabilistic,sequence concealed,random first,4,4,0.4509,0.6,0
97,1,74,probabilistic,sequence concealed,random first,1,1,0.2871,0.6,0
97,1,75,probabilistic,sequence concealed,random first,6,6,0.298,0.6,0
97,1,76,probabilistic,sequence concealed,random first,5,5,0.3739,0.6,0
97,1,77,probabilistic,sequence concealed,random first,3,3,0.5809,0.6,0
97,1,78,probabilistic,sequence concealed,random first,6,6,0.322,0.6,0
97,1,79,probabilistic,sequence concealed,random first,5,6,0.4241,0.6,1
97,1,80,probabilistic,sequence concealed,random first,3,3,0.4659,0.6,0
97,1,81,probabilistic,sequence concealed,random first,2,2,0.5223,0.6,0
97,1,82,probabilistic,sequence concealed,random first,4,4,0.4742,0.6,0
97,1,83,probabilistic,sequence concealed,random first,6,6,0.5466,0.6,0
97,1,84,probabilistic,sequence concealed,random first,5,5,0.5408,0.6,0
97,1,85,probabilistic,sequence concealed,random first,3,3,0.5362,0.6,0
97,1,86,probabilistic,sequence concealed,random first,2,2,0.3466,0.6,0
97,1,87,probabilistic,sequence concealed,random first,3,3,0.3381,0.6,0
97,1,88,probabilistic,sequence concealed,random first,5,5,0.551,0.6,0
97,1,89,probabilistic,sequence concealed,random first,1,1,0.7004,0.6,0
97,1,90,probabilistic,sequence concealed,random first,6,6,0.4931,0.6,0
97,1,91,probabilistic,sequence concealed,random first,5,5,0.7607,0.6,0
97,1,92,probabilistic,sequence concealed,random first,4,4,0.5948,0.6,0
97,1,93,probabilistic,sequence concealed,random first,6,6,0.348,0.6,0
97,1,94,probabilistic,sequence concealed,random first,1,1,0.6386,0.6,0
97,1,95,probabilistic,sequence concealed,random first,6,6,0.5461,0.6,0
97,1,96,probabilistic,sequence concealed,random first,4,4,0.9042,0.6,0
97,1,97,probabilistic,sequence concealed,random first,1,1,0.51,0.5,0
97,1,98,probabilistic,sequence concealed,random first,5,6,0.2897,0.5,1
97,1,99,probabilistic,sequence concealed,random first,3,3,0.6087,0.5,0
97,1,100,probabilistic,sequence concealed,random first,2,1,0.327,0.5,1
97,1,101,probabilistic,sequence concealed,random first,4,4,0.6196,0.5,0
97,1,102,probabilistic,sequence concealed,random first,1,1,0.4634,0.5,0
97,1,103,probabilistic,sequence concealed,random first,4,4,0.6282,0.5,0
97,1,104,probabilistic,sequence concealed,random first,2,2,0.4891,0.5,0
97,1,105,probabilistic,sequence concealed,random first,4,4,0.7417,0.5,0
97,1,106,probabilistic,sequence concealed,random first,1,1,0.3873,0.5,0
97,1,107,probabilistic,sequence concealed,random first,6,6,0.2962,0.5,0
97,1,108,probabilistic,sequence concealed,random first,3,3,0.7245,0.5,0
97,1,109,probabilistic,sequence concealed,random first,4,4,0.5076,0.5,0
97,1,110,probabilistic,sequence concealed,random first,5,5,0.476,0.5,0
97,1,111,probabilistic,sequence concealed,random first,1,1,0.432,0.5,0
97,1,112,probabilistic,sequence concealed,random first,4,4,0.4563,0.5,0
97,1,113,probabilistic,sequence concealed,random first,1,1,0.2662,0.5,0
97,1,114,probabilistic,sequence concealed,random first,6,6,0.3139,0.5,0
97,1,115,probabilistic,sequence concealed,random first,5,5,0.466,0.5,0
97,1,116,probabilistic,sequence concealed,random first,4,4,0.3059,0.5,0
97,1,117,probabilistic,sequence concealed,random first,1,1,0.5366,0.5,0
97,1,118,probabilistic,sequence concealed,random first,2,1,0.2641,0.5,1
97,1,119,probabilistic,sequence concealed,random first,4,4,0.4146,0.5,0
97,1,120,probabilistic,sequence concealed,random first,1,1,0.5088,0.5,0
97,1,121,probabilistic,sequence concealed,random first,2,2,0.4178,0.5,0
97,1,122,probabilistic,sequence concealed,random first,3,3,0.4927,0.5,0
97,1,123,probabilistic,sequence concealed,random first,2,2,0.422,0.5,0
97,1,124,probabilistic,sequence concealed,random first,1,1,0.3336,0.5,0
97,1,125,probabilistic,sequence concealed,random first,3,3,0.3928,0.5,0
97,1,126,probabilistic,sequence concealed,random first,4,4,0.3717,0.5,0
97,1,127,probabilistic,sequence concealed,random first,1,1,0.3724,0.5,0
97,1,128,probabilistic,sequence concealed,random first,6,6,0.3621,0.5,0
97,1,129,probabilistic,sequence concealed,random first,5,5,0.3724,0.5,0
97,1,130,probabilistic,sequence concealed,random first,3,4,0.2631,0.5,1
97,1,131,probabilistic,sequence concealed,random first,2,2,0.5094,0.5,0
97,1,132,probabilistic,sequence concealed,random first,4,4,0.5703,0.5,0
97,1,133,probabilistic,sequence concealed,random first,1,1,0.5111,0.5,0
97,1,134,probabilistic,sequence concealed,random first,6,6,0.3035,0.5,0
97,1,135,probabilistic,sequence concealed,random first,5,5,0.2728,0.5,0
97,1,136,probabilistic,sequence concealed,random first,3,4,0.293,0.5,1
97,1,137,probabilistic,sequence concealed,random first,2,2,0.4751,0.5,0
97,1,138,probabilistic,sequence concealed,random first,5,6,0.6051,0.5,1
97,1,139,probabilistic,sequence concealed,random first,3,3,0.5578,0.5,0
97,1,140,probabilistic,sequence concealed,random first,2,2,0.4776,0.5,0
97,1,141,probabilistic,sequence concealed,random first,6,6,0.4416,0.5,0
97,1,142,probabilistic,sequence concealed,random first,5,5,0.3125,0.5,0
97,1,143,probabilistic,sequence concealed,random first,2,2,0.5004,0.5,0
97,1,144,probabilistic,sequence concealed,random first,5,5,0.4314,0.5,0
97,2,145,probabilistic,sequence concealed,random first,6,6,0.4023,0.5,0
97,2,146,probabilistic,sequence concealed,random first,5,5,0.3323,0.5,0
97,2,147,probabilistic,sequence concealed,random first,3,2,0.5208,0.5,1
97,2,148,probabilistic,sequence concealed,random first,2,2,0.4472,0.5,0
97,2,149,probabilistic,sequence concealed,random first,4,4,0.4791,0.5,0
97,2,150,probabilistic,sequence concealed,random first,2,2,0.4586,0.5,0
97,2,151,probabilistic,sequence concealed,random first,4,4,0.413,0.5,0
97,2,152,probabilistic,sequence concealed,random first,1,1,0.5205,0.5,0
97,2,153,probabilistic,sequence concealed,random first,6,6,0.3629,0.5,0
97,2,154,probabilistic,sequence concealed,random first,2,1,0.3931,0.5,1
97,2,155,probabilistic,sequence concealed,random first,4,5,0.4903,0.5,1
97,2,156,probabilistic,sequence concealed,random first,3,3,0.6111,0.5,0
97,2,157,probabilistic,sequence concealed,random first,1,1,0.5126,0.5,0
97,2,158,probabilistic,sequence concealed,random first,2,2,0.5358,0.5,0
97,2,159,probabilistic,sequence concealed,random first,4,4,0.3346,0.5,0
97,2,160,probabilistic,sequence concealed,random first,1,1,0.3207,0.5,0
97,2,161,probabilistic,sequence concealed,random first,6,6,0.2931,0.5,0
97,2,162,probabilistic,sequence concealed,random first,5,5,0.4808,0.5,0
97,2,163,probabilistic,sequence concealed,random first,4,4,0.3528,0.5,0
97,2,164,probabilistic,sequence concealed,random first,1,1,0.5485,0.5,0
97,2,165,probabilistic,sequence concealed,random first,5,5,0.4014,0.5,0
97,2,166,probabilistic,sequence concealed,random first,3,3,0.4612,0.5,0
97,2,167,probabilistic,sequence concealed,random first,2,2,0.5272,0.5,0
97,2,168,probabilistic,sequence concealed,random first,3,3,0.4128,0.5,0
97,2,169,probabilistic,sequence concealed,random first,2,2,0.2816,0.5,0
97,2,170,probabilistic,sequence concealed,random first,1,1,0.3696,0.5,0
97,2,171,probabilistic,sequence concealed,random first,6,6,0.4217,0.5,0
97,2,172,probabilistic,sequence concealed,random first,1,3,0.3231,0.5,1
97,2,173,probabilistic,sequence concealed,random first,6,6,0.4933,0.5,0
97,2,174,probabilistic,sequence concealed,random first,5,5,0.4192,0.5,0
97,2,175,probabilistic,sequence concealed,random first,4,4,0.2814,0.5,0
97,2,176,probabilistic,sequence concealed,random first,1,1,0.4792,0.5,0
97,2,177,probabilistic,sequence concealed,random first,4,4,0.4321,0.5,0
97,2,178,probabilistic,sequence concealed,random first,1,1,0.4706,0.5,0
97,2,179,probabilistic,sequence concealed,random first,6,6,0.3223,0.5,0
97,2,180,probabilistic,sequence concealed,random first,5,5,0.419,0.5,0
97,2,181,probabilistic,sequence concealed,random first,4,4,0.2625,0.5,0
97,2,182,probabilistic,sequence concealed,random first,3,4,0.4594,0.5,1
97,2,183,probabilistic,sequence concealed,random first,5,5,0.5346,0.5,0
97,2,184,probabilistic,sequence concealed,random first,4,4,0.5223,0.5,0
97,2,185,probabilistic,sequence concealed,random first,1,2,0.3479,0.5,1
97,2,185,probabilistic,sequence concealed,random first,1,1,0.348,0.5,0
97,2,186,probabilistic,sequence concealed,random first,2,2,0.4596,0.5,0
97,2,187,probabilistic,sequence concealed,random first,4,4,0.5703,0.5,0
97,2,188,probabilistic,sequence concealed,random first,1,1,0.3727,0.5,0
97,2,189,probabilistic,sequence concealed,random first,6,6,0.4212,0.5,0
97,2,190,probabilistic,sequence concealed,random first,5,5,0.4209,0.5,0
97,2,191,probabilistic,sequence concealed,random first,3,3,0.5477,0.5,0
97,2,192,probabilistic,sequence concealed,random first,2,2,0.4676,0.5,0
97,2,193,probabilistic,sequence concealed,random first,6,6,0.3626,0.5,0
97,2,194,probabilistic,sequence concealed,random first,3,3,0.5004,0.5,0
97,2,195,probabilistic,sequence concealed,random first,2,2,0.4505,0.5,0
97,2,196,probabilistic,sequence concealed,random first,4,5,0.3129,0.5,1
97,2,197,probabilistic,sequence concealed,random first,5,5,0.4466,0.5,0
97,2,198,probabilistic,sequence concealed,random first,3,3,0.4817,0.5,0
97,2,199,probabilistic,sequence concealed,random first,6,4,0.2937,0.5,1
97,2,200,probabilistic,sequence concealed,random first,4,4,0.3802,0.5,0
97,2,201,probabilistic,sequence concealed,random first,6,6,0.3793,0.5,0
97,2,202,probabilistic,sequence concealed,random first,5,5,0.4299,0.5,0
97,2,203,probabilistic,sequence concealed,random first,2,1,0.4193,0.5,1
97,2,204,probabilistic,sequence concealed,random first,4,4,0.5497,0.5,0
97,2,205,probabilistic,sequence concealed,random first,1,1,0.4314,0.5,0
97,2,206,probabilistic,sequence concealed,random first,6,6,0.3035,0.5,0
97,2,207,probabilistic,sequence concealed,random first,3,3,0.4522,0.5,0
97,2,208,probabilistic,sequence concealed,random first,2,4,0.3504,0.5,1
97,2,209,probabilistic,sequence concealed,random first,5,5,0.5549,0.5,0
97,2,210,probabilistic,sequence concealed,random first,4,4,0.4321,0.5,0
97,2,211,probabilistic,sequence concealed,random first,1,1,0.451,0.5,0
97,2,212,probabilistic,sequence concealed,random first,2,2,0.54,0.5,0
97,2,213,probabilistic,sequence concealed,random first,6,6,0.378,0.5,0
97,2,214,probabilistic,sequence concealed,random first,5,5,0.2828,0.5,0
97,2,215,probabilistic,sequence concealed,random first,3,3,0.5306,0.5,0
97,2,216,probabilistic,sequence concealed,random first,1,1,0.4035,0.5,0
97,2,217,probabilistic,sequence concealed,random first,5,5,0.382,0.5,0
97,2,218,probabilistic,sequence concealed,random first,3,3,0.4213,0.5,0
97,2,219,probabilistic,sequence concealed,random first,5,4,0.263,0.5,1
97,2,220,probabilistic,sequence concealed,random first,3,3,0.5745,0.5,0
97,2,221,probabilistic,sequence concealed,random first,2,2,0.4516,0.5,0
97,2,222,probabilistic,sequence concealed,random first,4,4,0.4396,0.5,0
97,2,223,probabilistic,sequence concealed,random first,2,2,0.3103,0.5,0
97,2,224,probabilistic,sequence concealed,random first,4,2,-0.0825,0.5,1
97,2,225,probabilistic,sequence concealed,random first,5,5,0.4508,0.5,0
97,2,226,probabilistic,sequence concealed,random first,3,3,0.4322,0.5,0
97,2,227,probabilistic,sequence concealed,random first,2,2,0.403,0.5,0
97,2,228,probabilistic,sequence concealed,random first,6,6,0.3719,0.5,0
97,2,229,probabilistic,sequence concealed,random first,5,5,0.5109,0.5,0
97,2,230,probabilistic,sequence concealed,random first,3,4,0.3526,0.5,1
97,2,231,probabilistic,sequence concealed,random first,2,2,0.44,0.5,0
97,2,232,probabilistic,sequence concealed,random first,4,4,0.4507,0.5,0
97,2,233,probabilistic,sequence concealed,random first,2,2,0.438,0.5,0
97,2,234,probabilistic,sequence concealed,random first,4,5,0.5411,0.5,1
97,2,235,probabilistic,sequence concealed,random first,3,3,0.3239,0.5,0
97,2,236,probabilistic,sequence concealed,random first,4,4,0.4721,0.5,0
97,2,237,probabilistic,sequence concealed,random first,1,1,0.5804,0.5,0
97,2,238,probabilistic,sequence concealed,random first,2,2,0.4466,0.5,0
97,2,239,probabilistic,sequence concealed,random first,5,6,0.4419,0.5,1
97,2,240,probabilistic,sequence concealed,random first,3,3,0.6287,0.5,0
97,2,241,probabilistic,sequence concealed,random first,4,5,0.4421,0.5,1
97,2,242,probabilistic,sequence concealed,random first,1,1,0.5057,0.5,0
97,2,243,probabilistic,sequence concealed,random first,6,6,0.3976,0.5,0
97,2,244,probabilistic,sequence concealed,random first,2,2,0.4026,0.5,0
97,2,245,probabilistic,sequence concealed,random first,6,6,0.323,0.5,0
97,2,246,probabilistic,sequence concealed,random first,5,5,0.4516,0.5,0
97,2,247,probabilistic,sequence concealed,random first,3,3,0.4116,0.5,0
97,2,248,probabilistic,sequence concealed,random first,2,2,0.293,0.5,0
97,2,249,probabilistic,sequence concealed,random first,4,5,0.2735,0.5,1
97,2,250,probabilistic,sequence concealed,random first,5,2,0.089,0.5,1
97,2,251,probabilistic,sequence concealed,random first,3,3,0.5534,0.5,0
97,2,251,probabilistic,sequence concealed,random first,3,4,0.5535,0.5,1
97,2,252,probabilistic,sequence concealed,random first,2,2,0.4217,0.5,0
97,2,253,probabilistic,sequence concealed,random first,4,5,0.2929,0.5,1
97,2,254,probabilistic,sequence concealed,random first,1,1,0.4708,0.5,0
97,2,255,probabilistic,sequence concealed,random first,3,3,0.4587,0.5,0
97,2,256,probabilistic,sequence concealed,random first,6,6,0.3696,0.5,0
97,2,257,probabilistic,sequence concealed,random first,2,2,0.3598,0.5,0
97,2,258,probabilistic,sequence concealed,random first,4,4,0.5776,0.5,0
97,2,259,probabilistic,sequence concealed,random first,5,5,0.3857,0.5,0
97,2,260,probabilistic,sequence concealed,random first,4,4,0.3615,0.5,0
97,2,261,probabilistic,sequence concealed,random first,2,2,0.5308,0.5,0
97,2,262,probabilistic,sequence concealed,random first,1,1,0.4221,0.5,0
97,2,263,probabilistic,sequence concealed,random first,6,6,0.3998,0.5,0
97,2,264,probabilistic,sequence concealed,random first,2,2,0.4777,0.5,0
97,2,265,probabilistic,sequence concealed,random first,4,5,0.3009,0.5,1
97,2,266,probabilistic,sequence concealed,random first,2,2,0.5063,0.5,0
97,2,267,probabilistic,sequence concealed,random first,4,4,0.358,0.5,0
97,2,268,probabilistic,sequence concealed,random first,1,1,0.3225,0.5,0
97,2,269,probabilistic,sequence concealed,random first,4,4,0.3923,0.5,0
97,2,270,probabilistic,sequence concealed,random first,5,6,0.3635,0.5,1
97,2,271,probabilistic,sequence concealed,random first,2,2,0.5321,0.5,0
97,2,272,probabilistic,sequence concealed,random first,4,4,0.403,0.5,0
97,2,273,probabilistic,sequence concealed,random first,1,1,0.3129,0.5,0
97,2,274,probabilistic,sequence concealed,random first,2,2,0.4323,0.5,0
97,2,275,probabilistic,sequence concealed,random first,3,3,0.5406,0.5,0
97,2,276,probabilistic,sequence concealed,random first,2,2,0.3853,0.5,0
97,2,277,probabilistic,sequence concealed,random first,1,1,0.3405,0.5,0
97,2,278,probabilistic,sequence concealed,random first,5,6,0.4021,0.5,1
97,2,279,probabilistic,sequence concealed,random first,3,3,0.4705,0.5,0
97,2,280,probabilistic,sequence concealed,random first,1,1,0.4024,0.5,0
97,2,281,probabilistic,sequence concealed,random first,6,6,0.3619,0.5,0
97,2,282,probabilistic,sequence concealed,random first,5,5,0.3794,0.5,0
97,2,283,probabilistic,sequence concealed,random first,3,2,0.2917,0.5,1
97,2,284,probabilistic,sequence concealed,random first,2,2,0.4557,0.5,0
97,2,285,probabilistic,sequence concealed,random first,4,4,0.3028,0.5,0
97,2,286,probabilistic,sequence concealed,random first,1,1,0.3928,0.5,0
97,2,287,probabilistic,sequence concealed,random first,6,6,0.4625,0.5,0
97,2,288,probabilistic,sequence concealed,random first,4,5,0.481,0.5,1
97,3,289,probabilistic,sequence concealed,random first,3,3,0.4485,0.5,0
97,3,290,probabilistic,sequence concealed,random first,1,1,0.3926,0.5,0
97,3,291,probabilistic,sequence concealed,random first,6,6,0.511,0.5,0
97,3,292,probabilistic,sequence concealed,random first,5,5,0.4032,0.5,0
97,3,293,probabilistic,sequence concealed,random first,3,2,0.2837,0.5,1
97,3,294,probabilistic,sequence concealed,random first,2,2,0.4255,0.5,0
97,3,295,probabilistic,sequence concealed,random first,3,3,0.3525,0.5,0
97,3,296,probabilistic,sequence concealed,random first,6,6,0.4501,0.5,0
97,3,297,probabilistic,sequence concealed,random first,4,4,0.4586,0.5,0
97,3,298,probabilistic,sequence concealed,random first,2,2,0.3207,0.5,0
97,3,299,probabilistic,sequence concealed,random first,4,5,0.3698,0.5,1
97,3,300,probabilistic,sequence concealed,random first,3,3,0.3598,0.5,0
97,3,301,probabilistic,sequence concealed,random first,1,1,0.3893,0.5,0
97,3,302,probabilistic,sequence concealed,random first,6,6,0.3697,0.5,0
97,3,303,probabilistic,sequence concealed,random first,4,5,0.3707,0.5,1
97,3,304,probabilistic,sequence concealed,random first,6,6,0.4013,0.5,0
97,3,305,probabilistic,sequence concealed,random first,5,5,0.393,0.5,0
97,3,306,probabilistic,sequence concealed,random first,3,3,0.4619,0.5,0
97,3,307,probabilistic,sequence concealed,random first,2,2,0.2538,0.5,0
97,3,308,probabilistic,sequence concealed,random first,4,6,0.304,0.5,1
97,3,309,probabilistic,sequence concealed,random first,1,3,0.2972,0.5,1
97,3,310,probabilistic,sequence concealed,random first,2,2,0.3228,0.5,0
97,3,311,probabilistic,sequence concealed,random first,4,6,0.3227,0.5,1
97,3,312,probabilistic,sequence concealed,random first,3,3,0.3279,0.5,0
97,3,313,probabilistic,sequence concealed,random first,2,2,0.2841,0.5,0
97,3,314,probabilistic,sequence concealed,random first,6,6,0.3132,0.5,0
97,3,315,probabilistic,sequence concealed,random first,2,2,0.3513,0.5,0
97,3,316,probabilistic,sequence concealed,random first,6,6,0.5378,0.5,0
97,3,317,probabilistic,sequence concealed,random first,4,4,0.462,0.5,0
97,3,318,probabilistic,sequence concealed,random first,1,2,0.2542,0.5,1
97,3,319,probabilistic,sequence concealed,random first,6,6,0.3813,0.5,0
97,3,320,probabilistic,sequence concealed,random first,5,5,0.3934,0.5,0
97,3,321,probabilistic,sequence concealed,random first,3,2,0.489,0.5,1
97,3,322,probabilistic,sequence concealed,random first,5,5,0.5403,0.5,0
97,3,323,probabilistic,sequence concealed,random first,2,4,0.4484,0.5,1
97,3,324,probabilistic,sequence concealed,random first,4,4,0.7601,0.5,0
97,3,325,probabilistic,sequence concealed,random first,1,1,0.4454,0.5,0
97,3,326,probabilistic,sequence concealed,random first,2,2,0.3806,0.5,0
97,3,327,probabilistic,sequence concealed,random first,4,4,0.4422,0.5,0
97,3,328,probabilistic,sequence concealed,random first,6,6,0.6259,0.5,0
97,3,329,probabilistic,sequence concealed,random first,3,3,0.6006,0.5,0
97,3,330,probabilistic,sequence concealed,random first,2,2,0.42,0.5,0
97,3,331,probabilistic,sequence concealed,random first,1,1,0.3423,0.5,0
97,3,332,probabilistic,sequence concealed,random first,6,6,0.3523,0.5,0
97,3,333,probabilistic,sequence concealed,random first,5,5,0.3237,0.5,0
97,3,334,probabilistic,sequence concealed,random first,3,4,0.3525,0.5,1
97,3,335,probabilistic,sequence concealed,random first,2,2,0.4508,0.5,0
97,3,336,probabilistic,sequence concealed,random first,6,6,0.4015,0.5,0
97,3,337,probabilistic,sequence concealed,random first,1,1,0.4785,0.5,0
97,3,338,probabilistic,sequence concealed,random first,4,3,0.657,0.5,1
97,3,339,probabilistic,sequence concealed,random first,1,1,0.4229,0.5,0
97,3,340,probabilistic,sequence concealed,random first,6,6,0.3233,0.5,0
97,3,341,probabilistic,sequence concealed,random first,2,2,0.3623,0.5,0
97,3,342,probabilistic,sequence concealed,random first,4,5,0.6104,0.5,1
97,3,343,probabilistic,sequence concealed,random first,1,1,0.5907,0.5,0
97,3,344,probabilistic,sequence concealed,random first,2,2,0.353,0.5,0
97,3,345,probabilistic,sequence concealed,random first,1,1,0.3619,0.5,0
97,3,346,probabilistic,sequence concealed,random first,6,6,0.3519,0.5,0
97,3,347,probabilistic,sequence concealed,random first,2,2,0.3124,0.5,0
97,3,348,probabilistic,sequence concealed,random first,3,5,0.3617,0.5,1
97,3,349,probabilistic,sequence concealed,random first,2,1,0.3717,0.5,1
97,3,350,probabilistic,sequence concealed,random first,3,2,0.3613,0.5,1
97,3,351,probabilistic,sequence concealed,random first,2,2,0.7429,0.5,0
97,3,352,probabilistic,sequence concealed,random first,3,3,0.573,0.5,0
97,3,353,probabilistic,sequence concealed,random first,2,2,0.4178,0.5,0
97,3,354,probabilistic,sequence concealed,random first,4,4,0.5518,0.5,0
97,3,355,probabilistic,sequence concealed,random first,6,6,0.4106,0.5,0
97,3,356,probabilistic,sequence concealed,random first,5,5,0.4005,0.5,0
97,3,357,probabilistic,sequence concealed,random first,6,6,0.5118,0.5,0
97,3,358,probabilistic,sequence concealed,random first,2,2,0.4315,0.5,0
97,3,359,probabilistic,sequence concealed,random first,4,5,0.3234,0.5,1
97,3,360,probabilistic,sequence concealed,random first,1,1,0.4006,0.5,0
97,3,361,probabilistic,sequence concealed,random first,5,5,0.4813,0.5,0
97,3,362,probabilistic,sequence concealed,random first,3,3,0.5407,0.5,0
97,3,363,probabilistic,sequence concealed,random first,2,2,0.4073,0.5,0
97,3,364,probabilistic,sequence concealed,random first,5,5,0.4021,0.5,0
97,3,365,probabilistic,sequence concealed,random first,2,2,0.432,0.5,0
97,3,366,probabilistic,sequence concealed,random first,4,4,0.4124,0.5,0
97,3,367,probabilistic,sequence concealed,random first,5,5,0.4117,0.5,0
97,3,368,probabilistic,sequence concealed,random first,3,2,0.3926,0.5,1
97,3,369,probabilistic,sequence concealed,random first,2,2,0.3118,0.5,0
97,3,370,probabilistic,sequence concealed,random first,4,4,0.3826,0.5,0
97,3,371,probabilistic,sequence concealed,random first,6,6,0.4714,0.5,0
97,3,372,probabilistic,sequence concealed,random first,5,4,0.4924,0.5,1
97,3,373,probabilistic,sequence concealed,random first,3,3,0.4801,0.5,0
97,3,374,probabilistic,sequence concealed,random first,2,2,0.4232,0.5,0
97,3,375,probabilistic,sequence concealed,random first,5,5,0.689,0.5,0
